Bateman,Bateman,♂,Lastname,*Bātamann,bāt,mann,"From a lastname for someone who worked under a man named Bate. Borne by the main player of the 1991 book ‘American Psycho’, better known by the 2000 movie."
Batred,Batred,♂,Lastname,Bātrǣd,bāt,rǣd,
Batrich,Batric,♂,Lastname,Bātriċ,bāt,riċ,"Not tied to the name ‘Patrick’, which is from the Latin name ‘Patricius’."
Batward,Batƿard,♂,Quickened,Bātƿeard,bāt,ƿeard,From the OE word for a ship's leader.
Baxter,Baxter,⚥,Lastname,Bæcestre ♀,-,-,"Also found as: Baker. From a lastname that began as a wifely shape of the word ‘baker’. (As in, a spinster is a woman spinner.)"
Bay,Bay,♂,Lastname,Bēaga,bēag,-,"As an Anglish name, from the lastname ‘Bay’, from Old English ‘bēag’, meaning something bent, like a ring as a given name, or for the bend of a stream as a stow-name. The English word ‘bay’, on the other hand, comes instead either from the Anglo-French words meaning either an inlet of a water, or of reddish-brown looks. Borne by American filmmaker Michael Bay (1965 onwards)"
Bayard,Bayard,♂,Quickened,Bēagheard,bēag,heard,
Bayelm,Bayelm,♂,Quickened,Bēaghelm,bēag,helm,
Bayild,Bayild,♀,Quickened,Bēaghild,bēag,hild,
Baymund,Baymund,♂,Quickened,Bēagmūnd,bēag,mūnd,
Baynoth,Baynoþ,♂,Quickened,Bēagnōþ,bēag,nōþ,
Bayolph,Bageulf,♂,Quickened,Bēagƿulf,bēag,ƿulf,Can also be spelled: Bayulph (Anglish Spelling: Bageulf).
Bayred,Bayred,♂,Quickened,Bēagrǣd,bēag,rǣd,
Baystan,Baystan,♂,Quickened,Bēagstān,bēag,stān,Can also be spelled: Bextan (liken to the unfolding of the name ‘Dexter’).
Bayswith,Baysƿiþ,♀,Quickened,Bēagsƿīþ,bēag,sƿīþ,
Baywin,Bayƿin,⚥,Quickened,"Bēagƿine ♂, Bēagƿynn ♀",bēag,"ƿine, ƿynn",Two Old English names that would likely have minged into one another over time.
Bear,Bear,♂,Living,Bera,bera,-,"A name since at least Old English times, named for the great brown being. The word itself springs from an old shape of the word ‘brown’, so as to not speak the true name of the being that was so feared, and keep from bringing it near."
Beck,Beck,⚥,Lastname,Bæċa,bæċ,-,"Either from the English lastname ‘Beck’, or as a shortening of English lastnames such as ‘Beckham’, from ON ‘bekkr’ (beck, brook), kin with OE ‘bæċ’ (beach)."
Becky,Becky,♀,Living,-,bæċ,-,"As an Anglish name, a nickname from the lastname ‘Beck’. Also found in English as a shortening of the name ‘Rebecca’."
Bede,Bede,♂,Living,Bēda,bēd,-,"Living name from OE ‘bēd’: To ask, bid, beseech, or a worshipping bead. Spread by the holyman and writer Bede (672–735)."
Bee,Bee,♂,Quickened,Bēoƿ,-,-,"The god of barley and earth-tilling. From OE ‘Bēoƿ’, another word for barley. Also known in English folklore as ‘John Barleycorn’."
Beewolph,Beeƿulf,♂,Quickened,Bēoƿulf,bēo,ƿulf,"Can also be spelled: Beewulph (Anglish Spelling: Beeƿulf). Brought into New English from Old English by J. R. R. Tolkien in his wending of Beowulf, ‘Sellic Spell’, as the name ‘Beewolf’. See also: Beowulf."
Bentley,Bentley,♂,Lastname,-,bent,lēah,"Not a given name in OE. From the OE stow-name ‘Bentlēah’. Spread by English wain-maker Bentley Motors, started in 1919."
Benton,Bentun,♂,Lastname,-,bent,tūn,Not a given name in OE. From the OE stow-name ‘Benttūn’.
Beowulf,Beoƿulf,♂,Frozen,Bēoƿulf,bēo,ƿulf,Frozen spelling borrowed straight from the Old English folk tale of alike name. See also: Beewolph.
Beresford,Beresford,♂,Lastname,-,beofor,ford,Not a given name in OE. From the OE stow-name ‘Beoforsford’.
Berkeley,Berkeley,♂,Lastname,-,birċe,lēah,"Not a given name in OE. From the OE stow-name ‘Berclēah’. Spread by the Berkeley kindred of Gloucestershire, and later by the San Fransisco bough of the University of California. Kin with Barclay, a name brought by the Normans."
Bern,Bern,♂,Quickened,Beorn,beorn,-,"May be kin with the Norse name ‘Björn’. The words for ‘bear’ and ‘man’ minged together in Old English names, since the OE word ‘beorn’ (meaning: man) took the same shape as the Frankish word beorn (meaning: bear)."
Bernard,Bernard,♂,Living,Beornheard,beorn,heard,"A minge of the Old English name ‘Beornhard’ and Norman name ‘Bernard’. The word ‘beorn’, as found in OE bindnames, may have a meaning of a man/child, and may not come from alike spring as ‘beorn’, as found in Mainland Europe, meaning ‘bear’."
Berndred,Berndred,♀,Living,Beornþrȳþ,beorn,þrȳþ,Can also be spelled: Bernthrith (Anglish Spelling: Bernþriþ).
Bernelm,Bernhelm,♂,Quickened,Beornhelm,beorn,helm,
Berneth,Berneþ,♂,Quickened,Beornhǣþ,beorn,hǣþ,
Berney,Berney,♂,Quickened,Beornhēah,beorn,hēah,
Bernfled,Bernfled,♀,Quickened,Beornflǣd,beorn,flǣd,
Bernfrith,Bernfriþ,♂,Quickened,Beornfriþ,beorn,friþ,See also: Bernfrith.
Berngar,Berngar,♂,Quickened,Beorngār,beorn,gār,Borne by a 800s king of Italy and a 900s Holy Roman Emperor.
Bernich,Bernic,♂,Quickened,Beorniċ,beorn,iċ,"Not tied to the land of Bernickrich, nor the Greek name ‘Berenice’."
Bernie,Berny,♂,Living,Beorna,beorn,-,"A shortening of names that start with ‘Bern’, such as ‘Bernard’. Borne by American theedwit Bernie Sanders (1941 onwards)."
Bernith,Berniþ,♀,Quickened,Beorngȳþ,beorn,gȳþ,
Bernlof,Bernloff,♂,Quickened,Beornlāf,beorn,lāf,
Bernmod,Bernmod,♂,Quickened,Beornmōd,beorn,mōd,Can also be spelled: Bermod.
Bernmund,Bernmund,♂,Quickened,Beornmūnd,beorn,mūnd,Can also be spelled: Bermund.
Bernolph,Bernulf,♂,Quickened,Beornƿulf,beorn,ƿulf,Can also be spelled: Bernulph (Anglish Spelling: Bernulf). Borne by an 800s King of Markrich. See also: Woolbern.
Bernred,Bernred,♂,Quickened,Beornrǣd,beorn,rǣd,Borne by a 700s King of Markrich.
Bernrich,Bernric,♂,Quickened,Beornrīċ,beorn,rīċ,
Bernsey,Bernsey,♂,Quickened,Beornsiġe,beorn,siġe,
Bernstan,Bernstan,♂,Quickened,Beornstān,beorn,stān,
Bernwald,Bernƿald,♂,Quickened,Beornƿeald,beorn,ƿeald,
Bernway,Bernƿay,♂,Quickened,Beornƿīġ,beorn,ƿīġ,
Bernwin,Bernƿin,⚥,Quickened,"Beornƿine ♂, Beornƿynn ♀",beorn,"ƿine, ƿynn",Two Old English names that would likely have minged into one another over time.
Bert,Bert,♂,Living,Beorhta,beorht,-,A shortening of names starting or ending with ‘bert’. Most often ‘Bert’ a shortening of the Norman name ‘Albert’ (kin with the inborn name ‘Elbert’).
Bertar,Bertar,♂,Quickened,Beorhthere,beorht,here,Can also be spelled: Berter. Borne by a 600s king of the Lombards. See also: Harbert.
Bertard,Bertard,♂,Quickened,Beorhtheard,beorht,heard,See also: Hardbert.
Bertelm,Bertelm,♂,Quickened,Beorhthelm,beorht,helm,See also: Helmbert.
Berteth,Berteþ,♂,Quickened,Beorhthǣþ,beorht,hǣþ,
Bertey,Bertey,♂,Quickened,Beorhthēah,beorht,"ġifu, hēah",Two Old English names that would likely have minged into one another over time. See also: Heybert.
Bertferth,Berferþ,♂,Quickened,Beorhtferhþ,beorht,ferhþ,
Bertfled,Bertfled,♀,Quickened,Beorhtflǣd,beorht,flǣd,
Bertfrith,Berftfriþ,♂,Quickened,Beorhtfriþ,beorht,friþ,See also: Frithbert.
Bertils,Bertils,♂,Quickened,Beorhtġīsel,beorht,ġīsel,See also: Ilsbert.
Berthank,Berþank,♂,Quickened,Beorhtþanc,beorht,þanc,See also: Thankbert.
Berthrith,Berþriþ,♀,Quickened,Beorhtþrȳþ,beorht,þrȳþ,Can be shortened to: Berth (Anglish Spelling: Berþ).
Bertith,Bertiþ,♀,Quickened,Beorhtgȳþ,beorht,gȳþ,
Bertive,Bertife,♀,Quickened,Beorhtġifu,beorht,ġifu,Also found shortened as the lastname ‘Bertey’.
Bertlof,Bertloff,♂,Quickened,Beorhtlāf,beorht,lāf,
Bertman,Bertman,♂,Lastname,Beorhtmann,beorht,mann,
Bertmer,Bertmer,♂,Quickened,Beorhtmǣr,beorht,mǣr,
Bertmund,Bertmund,♂,Quickened,Beorhtmūnd,beorht,mūnd,
Bertnoth,Bertnoþ,♂,Quickened,Beorhtnoþ,beorht,nōþ,See also: Nothbert.
Bertolph,Bertulf,♂,Quickened,Beorhtƿulf,beorht,ƿulf,Can also be spelled: Bertulph (Anglish Spelling: Bertulf). Borne by an 800s King of Markrich. See also: Woolbert.
Berton,Bertun,♂,Quickened,Beorhttūn,beorht,tūn,See also: Tumbert.
Bertoun,Bertune,♂,Quickened,Beorhthūn,beorht,hūn,See also: Humbert.
Bertrand,Bertrand,♂,Unfounded,*Beorhtrand,beorht,rand,"Not found in OE. Would be kin with the living name of the same shape, which came to England with the Normans."
Bertred,Bertred,♂,Quickened,Beorhtrǣd,beorht,rǣd,
Bertren,Bertren,♂,Unfounded,*Beorhthræfn,beorht,hræfn,Not found in OE. Would be kin with the mainland name ‘Bertram’.
Bertrich,Bertric,♂,Quickened,Beorhtrīċ,beorht,rīċ,Borne by a 700s King of Wessex.
Bertsey,Bertsey,♂,Quickened,Beorhtsiġe,beorht,siġe,See also: Sibbert.
Bertstan,Bertstan,♂,Quickened,Beorhtstān,beorht,stān,
Bertswith,Bertsƿiþ,♀,Quickened,Beorhtsƿīþ,beorht,sƿīþ,See also: Swithbert.
Bertwald,Bertƿald,♂,Quickened,Beorhtƿeald,beorht,ƿeald,See also: Walbert.
Bertway,Bertƿay,♂,Quickened,Beorhtƿīġ,beorht,ƿīġ,See also: Wybert.
Bertwer,Bertƿer,♀,Quickened,Beorhtƿaru,beorht,ƿaru,See also: Warbert.
Bertwin,Bertƿin,⚥,Quickened,"Beorhtƿine ♂, Beorhtƿynn ♀",beorht,"ƿine, ƿynn",Two Old English names that would likely have minged into one another over time. See also: Wimbert.
Bertwood,Bertƿood,♂,Quickened,Beorhtƿood,beorht,ƿudu,
Beverley,Beferley,⚥,Lastname,-,beofor,lēah,"Can also be spelled: Beverly. Not a given name in OE. From the OE stow-name ‘Beoforlēah’. Borne as a wereman’s name in the 1800s. Made well-known as a woman’s name following the George Barr McCutcheon book, Beverly of Graustark (1904)."
Bilfrith,Bilfriþ,♂,Quickened,Billfriþ,bill,friþ,
Bill,Bill,♂,Living,Bill,bill,-,"As an Anglish name, a shortening of names starting with ‘Bil-’; as an English name, a shortening of names starting with ‘Wil-’."
Billard,Billard,♂,Quickened,"Billġeard, Billheard",bill,"ġeard, heard","Two Old English names that would likely have minged into one another over time. The latter shape is kin with the Latin name ‘Belisarius’, which was borrowed from Proto-Germanic. Not tied to the word for the game, which is from French."
Billem,Billem,♂,Quickened,Billhelm,bill,helm,
Billeth,Billeþ,♂,Quickened,Billhǣþ,bill,hǣþ,
Billie,Billy,⚥,Living,"Billa ♂, Billo ♀",bill,-,"Can also be spelled: Billy. As an Anglish name, a shortening of names starting with ‘Bil-’; as an English name, a shortening of names starting with ‘Wil-’."
Billid,Billid,♀,Quickened,Billhild,bill,hild,
Billing,Billing,♂,Lastname,Billing,bill,ing,
Billis,Billis,♂,Quickened,Billġils,bill,ġīls,
Billoph,Billuf,♂,Quickened,Billƿulf,bill,ƿulf,Can also be spelled: Billuph (Anglish Spelling: Billuf).
Bilnoth,Bilnoþ,♂,Quickened,Billnōþ,bill,nōþ,
Bilstan,Bilstan,♂,Quickened,Billstān,bill,stān,
Bilthane,Bilþane,♂,Quickened,Billþeġn,bill,þeġn,
Bilthrith,Bilþriþ,♀,Quickened,Billþrȳþ,bill,þrȳþ,Can be shortened to: Bilth (Anglish Spelling: Bilþ).
Bilwald,Bilƿald,♂,Quickened,Billƿeald,bill,ƿeald,
Bilwel,Bilƿel,♂,Quickened,Billƿealh,bill,ƿealh,
Bilwhite,Bilhƿite,♂,Quickened,"Billhƿīt, Billƿit",bill,"hƿīt, ƿit",Can also be spelled: Bilwit (Anglish Spelling: Bilƿit). Two Old English names that would likely have minged into one another over time.
Birch,Birc,♂,Living,-,berċ,-,"Not a given name in OE. From the everyday word for the tree. Kin with the German name ‘Birke’, and the Norse name ‘Björk’."
Birchall,Birchall,♂,Lastname,-,berċ,heall,Not a given name in OE. From the OE stow-name ‘Berċheall’.
Birchard,Birceard,♂,Lastname,-,berċ,-,"Not a given name in OE. From the OE stow-name ‘Berċet’, meaning a birch grove."
Black,Black,⚥,Lastname,Blæc ♂,blæc,-,"A given name since at least OE times, from ‘black’, the English word for darkness. See also: Blake."
Blackburn,Blackburn,♂,Lastname,-,blæc,burne,Can be shortened to: Blaburn. Not a given name in OE. From the OE stow-name ‘Blæcburna’.
Blackman,Blackman,♂,Lastname,Blæcmann,blæc,mann,"A name in OE which sweltered as a given name, but which lives on as a lastname."
Blackson,Blacksun,♂,Lastname,Blæcsunu,blæc,sunu,"A name in OE which sweltered as a given name, but which lives on as a lastname."
Blackstone,Blackstone,♂,Lastname,-,blæc,stān,Not a given name in OE. From the OE stow-name ‘Blæcstān’.
Blackwell,Blackƿell,♂,Lastname,-,blæc,ƿille,Not a given name in OE. From the OE stow-name ‘Blæcƿille’.
Blackwin,Blackƿin,♂,Lastname,Blæcƿine,blæc,ƿine,"A name in OE which sweltered as a given name, but which lives on as a lastname."
Blagden,Blagden,♂,Lastname,-,blæc,denu,Not a given name in OE. From the OE stow-name ‘Blæcdenu’.
Blake,Blake,⚥,Lastname,Blæc ♂,blæc,-,"From the English lastname, ‘Blake’, from ‘black’, the English word for darkness. See also: Black."
Blakeley,Blakeley,⚥,Lastname,-,blæc,lēah,Can also be spelled: Blakely. Not a given name in OE. From the OE stow-name ‘Blæclēah’.
Blakeney,Blakeney,⚥,Lastname,-,blæc,nēah,Not a given name in OE. From the OE stow-name ‘Blæclnēah’.
Blessing,Blessing,♀,Living,-,bletsian,-,"Not a given name in OE. A puritanical Christian name, from the everyday English word."
Bliss,Bliss,♀,Living,-,-,-,Not a given name in OE. From the everyday word. Akin to the name ‘Joy’. See also: Blythe.
Blithar,Bliþar,♂,Quickened,Blīþhere,blīþ,here,Can also be spelled: Blither (Anglish Spelling: Bliþer).
Blithrith,Bliþriþ,♀,Quickened,Blīþþrȳþ,blīþ,þrȳþ,Can be shortened to: Blith (Anglish Spelling: Bliþ).
Blossom,Blossom,♀,Living,-,-,-,Can be shortened to: Bloom. Began as a given name in the 1800s.
Blythe,Blyþe,♀,Living,-,blīþ,-,Not a given name in OE. From the everyday word. See also: Bliss.
Bodrich,Bodric,♂,Quickened,Bodrīċ,bod,rīċ,
Bodward,Bodƿard,♂,Quickened,Bodƿeard,bod,ƿeard,
Bodwin,Bodƿin,♂,Quickened,Bodƿine,bod,ƿine,
Bond,Bond,♂,Lastname,Bonda,-,-,"From the lastname ‘Bond’. Also found as a standalone given name in Old English. Borne by the main player in the books and films of the alike name, by the English writer Iam Fleming (1908–1964)."
Booker,Booker,♂,Lastname,-,-,-,Not a given name in OE. From the work-name for someone who made books.
Boot,Boot,♀,Quickened,Bōte,bōt,-,"As found in the saying ‘to boot’. Not tied to the word for the footwear, which comes from French."
Borden,Borden,♂,Lastname,-,bār,denu,Not a given name in OE. From the OE stow-name ‘Bārdenu’.
Boston,Bostun,⚥,Lastname,-,bōt + ƿulf,tūn,"Not a given name in OE. From the OE stow-name ‘Bōtƿulfastūn’, meaning: Botolph’s town. Most often named after the American town of Boston, Massachusetts. The town in Massachusetts was named after the town in Linconshire, which was named after Botolph of Thorney. See also: Botolph."
Botfrith,Botfriþ,♂,Quickened,Bōtfriþ,bōt,friþ,
Botolph,Botolf,♂,Living,Bōtƿulf,bōt,ƿulf,"Also found as the lastname ‘Buttolph’. Borne by hallow Botwulf of Thorney (600s), after whom the Linconshire town of Boston was named. See also: Boston."
Botred,Botred,♂,Quickened,Bōtrǣd,bōt,rǣd,
Botrich,Botric,♂,Quickened,Bōtrīċ,bōt,rīċ,
Bottar,Bottar,♂,Quickened,Bōthere,bōt,here,Can also be spelled: Botter.
Bottelm,Bottelm,♂,Quickened,Bōthelm,bōt,helm,
Bottild,Bottild,♀,Quickened,Bōthild,bōt,hild,
Botwald,Botƿald,♂,Quickened,Bōtƿeald,bōt,ƿeald,
Botwin,Botƿin,♂,Quickened,Bōtƿine,bōt,ƿine,
Brad,Brad,♂,Lastname,Brāda,brād,-,A shortening of lastnames such as Bradley.
Bradburn,Bradburn,♂,Lastname,-,brād,burne,Not a given name in OE. From the OE stow-name ‘Brādburna’.
Bradford,Bradford,♂,Lastname,-,brād,ford,Not a given name in OE. From the OE stow-name ‘Brādford’.
Bradley,Bradley,♂,Lastname,-,brād,lēah,Not a given name in OE. From the OE stow-name ‘Brādlēah’.
Brand,Brand,♂,Quickened,Branda,brand,-,
Brandolph,Brandulf,♂,Quickened,Brandƿulf,brand,ƿulf,Can also be spelled: Brandulph (Anglish Spelling: Brandulf). See also: Woolbrand.
Brandon,Brandun,♂,Lastname,-,brōm,"denu, dūn","Not tied to the name ‘Brendon’. Not a given name in OE. From the OE stow-names ‘Brōmdenu’ and/or ‘Brōmdūn’, where latter half could be from either OE denu (a den, dale) or dūn (a down, hill)."
Branson,Bransun,♂,Lastname,Brandassunu,brand,sunu,
Branton,Brantun,♂,Lastname,-,brōm,tūn,"Not a given name in OE. From the OE stow-name ‘Brōmtūn’, meaning broom/brushwood town."
Braxton,Braxtun,♂,Lastname,-,-,tūn,"Not a given name in OE. From the OE stow-name ‘Braccastūn’, meaning Bracca’s town."
Breme,Breme,♂,Quickened,Brēme,-,-,"From the old word meaning well-known, loved, or high-born, from OE ‘brēme’."
Brenton,Brentun,♂,Lastname,-,bryne,tūn,Not a given name in OE. From the OE stow-name ‘Brynestūn’.
Brewster,Breƿster,⚥,Lastname,Brēoƿestre ♀,-,-,"Also found as: Brewer (Anglish Spelling: Breƿer). Not a given name in OE. From a a lastname that began as a wifely shape of the word ‘brewer’, as in one who brews drinks."
Breyolph,Bregeulf,♂,Quickened,Breġoƿulf,breġu,ƿulf,Can also be spelled: Breyulph (Anglish Spelling: Bregeulf).
Breyswith,Breysƿiþ,♀,Quickened,Breġosƿīþ,breġu,sƿīþ,
Breywald,Breyƿald,♂,Quickened,Breġoƿeald,breġu,ƿeald,
Breywin,Breyƿin,♂,Quickened,Breġoƿine,breġu,ƿine,
Briar,Breer,♀,Living,-,brær,-,Not a given name in OE. From the everyday word for a thornbush. First became a name in the 1900s.
Bridgeley,Bricgley,♂,Lastname,-,bryċġ,lēah,"Not a given name in OE. From the OE stow-name ‘Bryċġlēah’, meaning: bridge-lea (field)."
Brigham,Brigham,♂,Lastname,-,bryċġ,hām,"Not a given name in OE. From the OE stow-name ‘Bryċġhām’. Borne by Brigham Young (1801–1877), a leading Morman and starter of Salt Lake City."
Brighton,Brigtun,♂,Lastname,-,bryċġ,tūn,"Not a given name in OE. From the OE stow-name ‘Bryċġtūn’, meaning: bridge-town."
Brinley,Brinley,♂,Lastname,Brynlēah,bryne,lēah,"Not a given name in OE. From the OE stow-name ‘Brynlēah’, meaning: burnt-lea (field)."
Brinnar,Brinnar,♂,Quickened,Brynhere,bryne,here,Can also be spelled: Brinner.
Brinning,Brinning,♂,Quickened,Bryning,bryne,ing,
Brinwald,Brinƿald,♂,Quickened,Brynƿeald,bryne,ƿeald,
Bristol,Bristol,♂,Lastname,-,bryċġ,stoƿ,Not a given name in OE. From the OE stow-name ‘Bryċġstoƿ’.
Brock,Brock,♂,Lastname,Brocca,brocc,-,
Brockley,Brockley,♂,Lastname,-,brōc,lēah,Not a given name in OE. From the OE stow-name ‘Brōclēah’.
Brockton,Brocktun,♂,Lastname,-,brōc,tūn,Not a given name in OE. From the OE stow-name ‘Brōctūn’.
Bromley,Bromley,♂,Lastname,-,brōm,lēah,Not a given name in OE. From the OE stow-name ‘Brōmlēah’.
Bromwell,Bromƿell,♂,Lastname,-,brōm,ƿille,Also found as: Bramwell (Anglish Spelling: Bramƿell). Not a given name in OE. From the OE stow-name ‘Brōmƿille’.
Bronard,Brunard,♂,Quickened,Brūnheard,brūn,heard,
Bronelm,Brunelm,♂,Quickened,Brūnhelm,brūn,helm,
Bronfrith,Brunfriþ,♂,Quickened,Brūnfriþ,brūn,friþ,
Brongar,Brungar,♂,Quickened,Brūngār,brūn,gār,
Bronich,Brunic,♂,Quickened,Brūniċ,brūn,iċ,
Bronild,Brunild,♀,Quickened,Brūnhild,brūn,hild,
Broning,Bruning,♂,Quickened,Brūning,brūn,ing,
Bronis,Brunis,♂,Quickened,Brūnhyse,brūn,hyse,
Bronolph,Brunulf,♂,Quickened,Brūnƿulf,brūn,ƿulf,Can also be spelled: Bronulph (Anglish Spelling: Brunulf).
Brooke,Brooke,⚥,Lastname,-,brōc,-,Also found as: Brooks. Not a given name in OE. From an OE stow-name for someone who lived near a brook (a stream).
Bronred,Brunred,♂,Quickened,Brūnrǣd,brūn,rǣd,
Bronrich,Brunric,♂,Quickened,Brūnriċ,brūn,rīċ,
Bronson,Brunsun,♂,Lastname,Brūnsunu,brūn,sunu,
Bronstan,Brunstan,♂,Quickened,Brūnstān,brūn,stān,
Bronswith,Brunsƿiþ,♀,Quickened,Brūnsƿīþ,brūn,sƿīþ,
